image_id,image_path,grade,sample_id,camera_model,orientation,width,height,aspect_ratio,image_readable,size_quality,color_quality,texture_quality,broken_level,light_berry_level,pinhead_level,foreign_matter_visible,mould_visible,insect_damage_visible
IMGV2_000494,data/raw/berry_images/grade_3/sample_012/20260508_232526.jpg,Grade 3,sample_012,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000495,data/raw/berry_images/grade_3/sample_012/20260508_232616.jpg,Grade 3,sample_012,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000496,data/raw/berry_images/grade_3/sample_013/20260508_232637.jpg,Grade 3,sample_013,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000497,data/raw/berry_images/grade_3/sample_013/20260508_232716.jpg,Grade 3,sample_013,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000498,data/raw/berry_images/grade_3/sample_013/20260508_232746.jpg,Grade 3,sample_013,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000499,data/raw/berry_images/grade_3/sample_013/20260508_232804.jpg,Grade 3,sample_013,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000500,data/raw/berry_images/grade_3/sample_014/20260508_232837.jpg,Grade 3,sample_014,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000501,data/raw/berry_images/grade_3/sample_014/20260508_232900.jpg,Grade 3,sample_014,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000502,data/raw/berry_images/grade_3/sample_014/20260508_232931.jpg,Grade 3,sample_014,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000503,data/raw/berry_images/grade_3/sample_014/20260508_232956.jpg,Grade 3,sample_014,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000504,data/raw/berry_images/grade_3/sample_015/20260508_233027.jpg,Grade 3,sample_015,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000505,data/raw/berry_images/grade_3/sample_015/20260508_233054.jpg,Grade 3,sample_015,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000506,data/raw/berry_images/grade_3/sample_015/20260508_233118.jpg,Grade 3,sample_015,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000507,data/raw/berry_images/grade_3/sample_015/20260508_233147.jpg,Grade 3,sample_015,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000508,data/raw/berry_images/grade_3/sample_016/20260508_233255.jpg,Grade 3,sample_016,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000509,data/raw/berry_images/grade_3/sample_016/20260508_233317.jpg,Grade 3,sample_016,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000510,data/raw/berry_images/grade_3/sample_016/20260508_233339.jpg,Grade 3,sample_016,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000511,data/raw/berry_images/grade_3/sample_016/20260508_233357.jpg,Grade 3,sample_016,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000512,data/raw/berry_images/grade_3/sample_017/20260508_233422.jpg,Grade 3,sample_017,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000513,data/raw/berry_images/grade_3/sample_017/20260508_233452.jpg,Grade 3,sample_017,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000514,data/raw/berry_images/grade_3/sample_017/20260508_233518.jpg,Grade 3,sample_017,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000515,data/raw/berry_images/grade_3/sample_017/20260508_233543.jpg,Grade 3,sample_017,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000516,data/raw/berry_images/grade_3/sample_018/20260508_233612.jpg,Grade 3,sample_018,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000517,data/raw/berry_images/grade_3/sample_018/20260508_233631.jpg,Grade 3,sample_018,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000518,data/raw/berry_images/grade_3/sample_018/20260508_233704.jpg,Grade 3,sample_018,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000519,data/raw/berry_images/grade_3/sample_018/20260508_233724.jpg,Grade 3,sample_018,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000520,data/raw/berry_images/grade_3/sample_019/20260508_233746.jpg,Grade 3,sample_019,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000521,data/raw/berry_images/grade_3/sample_019/20260508_233804.jpg,Grade 3,sample_019,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000522,data/raw/berry_images/grade_3/sample_019/20260508_233838.jpg,Grade 3,sample_019,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000523,data/raw/berry_images/grade_3/sample_019/20260508_233906.jpg,Grade 3,sample_019,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000524,data/raw/berry_images/grade_3/sample_020/20260508_234005.jpg,Grade 3,sample_020,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000525,data/raw/berry_images/grade_3/sample_020/20260508_234023.jpg,Grade 3,sample_020,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000526,data/raw/berry_images/grade_3/sample_020/20260508_234055.jpg,Grade 3,sample_020,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000527,data/raw/berry_images/grade_3/sample_020/20260508_234128.jpg,Grade 3,sample_020,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000528,data/raw/berry_images/grade_3/sample_021/20260508_234201.jpg,Grade 3,sample_021,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000529,data/raw/berry_images/grade_3/sample_021/20260508_234220.jpg,Grade 3,sample_021,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000530,data/raw/berry_images/grade_3/sample_021/20260508_234247.jpg,Grade 3,sample_021,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000531,data/raw/berry_images/grade_3/sample_021/20260508_234330.jpg,Grade 3,sample_021,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000532,data/raw/berry_images/grade_3/sample_022/20260508_234350.jpg,Grade 3,sample_022,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000533,data/raw/berry_images/grade_3/sample_022/20260508_234418.jpg,Grade 3,sample_022,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000534,data/raw/berry_images/grade_3/sample_022/20260508_234447.jpg,Grade 3,sample_022,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000535,data/raw/berry_images/grade_3/sample_022/20260508_234533.jpg,Grade 3,sample_022,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000536,data/raw/berry_images/grade_3/sample_023/20260508_234559.jpg,Grade 3,sample_023,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000537,data/raw/berry_images/grade_3/sample_023/20260508_234615.jpg,Grade 3,sample_023,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000538,data/raw/berry_images/grade_3/sample_023/20260508_234644.jpg,Grade 3,sample_023,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000539,data/raw/berry_images/grade_3/sample_023/20260508_234721.jpg,Grade 3,sample_023,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000540,data/raw/berry_images/grade_3/sample_024/20260508_234816.jpg,Grade 3,sample_024,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000541,data/raw/berry_images/grade_3/sample_024/20260508_234841.jpg,Grade 3,sample_024,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000542,data/raw/berry_images/grade_3/sample_024/20260508_234940.jpg,Grade 3,sample_024,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000543,data/raw/berry_images/grade_3/sample_024/20260508_235019.jpg,Grade 3,sample_024,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000544,data/raw/berry_images/grade_3/sample_025/20260508_235045.jpg,Grade 3,sample_025,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000545,data/raw/berry_images/grade_3/sample_025/20260508_235108.jpg,Grade 3,sample_025,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000546,data/raw/berry_images/grade_3/sample_025/20260508_235132.jpg,Grade 3,sample_025,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000547,data/raw/berry_images/grade_3/sample_025/20260508_235156.jpg,Grade 3,sample_025,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000548,data/raw/berry_images/grade_3/sample_026/20260508_235227.jpg,Grade 3,sample_026,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000549,data/raw/berry_images/grade_3/sample_026/20260508_235252.jpg,Grade 3,sample_026,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000550,data/raw/berry_images/grade_3/sample_026/20260508_235321.jpg,Grade 3,sample_026,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000551,data/raw/berry_images/grade_3/sample_026/20260508_235341.jpg,Grade 3,sample_026,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000552,data/raw/berry_images/grade_3/sample_027/20260508_235409.jpg,Grade 3,sample_027,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000553,data/raw/berry_images/grade_3/sample_027/20260508_235425.jpg,Grade 3,sample_027,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000554,data/raw/berry_images/grade_3/sample_027/20260508_235505.jpg,Grade 3,sample_027,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000555,data/raw/berry_images/grade_3/sample_027/20260508_235532.jpg,Grade 3,sample_027,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000556,data/raw/berry_images/grade_3/sample_028/20260508_235552.jpg,Grade 3,sample_028,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000557,data/raw/berry_images/grade_3/sample_028/20260508_235625.jpg,Grade 3,sample_028,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000558,data/raw/berry_images/grade_3/sample_028/20260508_235702.jpg,Grade 3,sample_028,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000559,data/raw/berry_images/grade_3/sample_028/20260508_235724.jpg,Grade 3,sample_028,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000560,data/raw/berry_images/grade_3/sample_029/20260508_235758.jpg,Grade 3,sample_029,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000561,data/raw/berry_images/grade_3/sample_029/20260508_235821.jpg,Grade 3,sample_029,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000562,data/raw/berry_images/grade_3/sample_029/20260508_235850.jpg,Grade 3,sample_029,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000563,data/raw/berry_images/grade_3/sample_029/20260508_235922.jpg,Grade 3,sample_029,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000564,data/raw/berry_images/grade_3/sample_030/20260509_000027.jpg,Grade 3,sample_030,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000565,data/raw/berry_images/grade_3/sample_030/20260509_000050.jpg,Grade 3,sample_030,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000566,data/raw/berry_images/grade_3/sample_030/20260509_000126.jpg,Grade 3,sample_030,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000567,data/raw/berry_images/grade_3/sample_030/20260509_000203.jpg,Grade 3,sample_030,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000568,data/raw/berry_images/grade_3/sample_031/20260814_153317.jpg,Grade 3,sample_031,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000569,data/raw/berry_images/grade_3/sample_031/20260814_153503.jpg,Grade 3,sample_031,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000570,data/raw/berry_images/grade_3/sample_031/20260814_153532.jpg,Grade 3,sample_031,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000571,data/raw/berry_images/grade_3/sample_031/20260814_153602.jpg,Grade 3,sample_031,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000572,data/raw/berry_images/grade_3/sample_032/20260814_153636.jpg,Grade 3,sample_032,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000573,data/raw/berry_images/grade_3/sample_032/20260814_153710.jpg,Grade 3,sample_032,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000574,data/raw/berry_images/grade_3/sample_032/20260814_153832.jpg,Grade 3,sample_032,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000575,data/raw/berry_images/grade_3/sample_032/20260814_153903.jpg,Grade 3,sample_032,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000576,data/raw/berry_images/grade_3/sample_033/20260814_154015.jpg,Grade 3,sample_033,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000577,data/raw/berry_images/grade_3/sample_033/20260814_154044.jpg,Grade 3,sample_033,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000578,data/raw/berry_images/grade_3/sample_033/20260814_154146.jpg,Grade 3,sample_033,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000579,data/raw/berry_images/grade_3/sample_033/20260814_154223.jpg,Grade 3,sample_033,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000580,data/raw/berry_images/grade_3/sample_034/20260814_154307.jpg,Grade 3,sample_034,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000581,data/raw/berry_images/grade_3/sample_034/20260814_154341.jpg,Grade 3,sample_034,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000582,data/raw/berry_images/grade_3/sample_034/20260814_154417.jpg,Grade 3,sample_034,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000583,data/raw/berry_images/grade_3/sample_034/20260814_154513.jpg,Grade 3,sample_034,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000584,data/raw/berry_images/grade_3/sample_035/20260814_154538.jpg,Grade 3,sample_035,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000585,data/raw/berry_images/grade_3/sample_035/20260814_154604.jpg,Grade 3,sample_035,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000586,data/raw/berry_images/grade_3/sample_035/20260814_154657.jpg,Grade 3,sample_035,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000587,data/raw/berry_images/grade_3/sample_035/20260814_154745.jpg,Grade 3,sample_035,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000588,data/raw/berry_images/grade_3/sample_036/20260814_155007.jpg,Grade 3,sample_036,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000589,data/raw/berry_images/grade_3/sample_036/20260814_155053.jpg,Grade 3,sample_036,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000590,data/raw/berry_images/grade_3/sample_036/20260814_155132.jpg,Grade 3,sample_036,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000591,data/raw/berry_images/grade_3/sample_036/20260814_155231.jpg,Grade 3,sample_036,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000592,data/raw/berry_images/grade_3/sample_037/20260814_161857.jpg,Grade 3,sample_037,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000593,data/raw/berry_images/grade_3/sample_037/20260814_162003.jpg,Grade 3,sample_037,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000594,data/raw/berry_images/grade_3/sample_037/20260814_162039.jpg,Grade 3,sample_037,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000595,data/raw/berry_images/grade_3/sample_037/20260814_162141.jpg,Grade 3,sample_037,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000596,data/raw/berry_images/grade_3/sample_038/20260814_162248.jpg,Grade 3,sample_038,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000597,data/raw/berry_images/grade_3/sample_038/20260814_162309.jpg,Grade 3,sample_038,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000598,data/raw/berry_images/grade_3/sample_038/20260814_162356.jpg,Grade 3,sample_038,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000599,data/raw/berry_images/grade_3/sample_038/20260814_162447.jpg,Grade 3,sample_038,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000600,data/raw/berry_images/grade_3/sample_039/20260814_162516.jpg,Grade 3,sample_039,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000601,data/raw/berry_images/grade_3/sample_039/20260814_162755.jpg,Grade 3,sample_039,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000602,data/raw/berry_images/grade_3/sample_039/20260814_162835.jpg,Grade 3,sample_039,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000603,data/raw/berry_images/grade_3/sample_039/20260814_163043.jpg,Grade 3,sample_039,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000604,data/raw/berry_images/grade_3/sample_040/20260814_163149.jpg,Grade 3,sample_040,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000605,data/raw/berry_images/grade_3/sample_040/20260814_163236.jpg,Grade 3,sample_040,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000606,data/raw/berry_images/grade_3/sample_040/20260814_163433.jpg,Grade 3,sample_040,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000607,data/raw/berry_images/grade_3/sample_040/20260814_163541.jpg,Grade 3,sample_040,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000608,data/raw/berry_images/grade_3/sample_041/20260814_163649.jpg,Grade 3,sample_041,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000609,data/raw/berry_images/grade_3/sample_041/20260814_163735.jpg,Grade 3,sample_041,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000610,data/raw/berry_images/grade_3/sample_041/20260814_163828.jpg,Grade 3,sample_041,samsung SM-A127F,1,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000611,data/raw/berry_images/grade_3/sample_041/20260814_163955.jpg,Grade 3,sample_041,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000612,data/raw/berry_images/grade_3/sample_042/20260814_164053.jpg,Grade 3,sample_042,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000613,data/raw/berry_images/grade_3/sample_042/20260814_164215.jpg,Grade 3,sample_042,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000614,data/raw/berry_images/grade_3/sample_042/20260814_164252.jpg,Grade 3,sample_042,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000615,data/raw/berry_images/grade_3/sample_042/20260814_164350.jpg,Grade 3,sample_042,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000616,data/raw/berry_images/grade_3/sample_043/20260814_164425.jpg,Grade 3,sample_043,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000617,data/raw/berry_images/grade_3/sample_043/20260814_164502.jpg,Grade 3,sample_043,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
